Movie_ID,Movie_Name,Mood,Genre,Year,Rating,Duration_Minutes
11482,Titanic,Mysterious,Mystery,2015,2.6,122
11483,Titanic,Sad,Sci-Fi,1983,6.1,128
11484,Inception,Adventurous,Mystery,1957,2.2,167
11485,The Shawshank Redemption,Scary,Mystery,1963,8.4,135
11486,Inception,Relaxed,Action,1960,7.8,165
11487,The Godfather,Scary,Thriller,2003,2.0,133
11488,Titanic,Relaxed,Action,2011,8.2,145
11489,The Godfather,Sad,Thriller,2006,4.1,82
11490,Titanic,Exciting,Sci-Fi,2005,1.4,104
11491,The Shawshank Redemption,Relaxed,Fantasy,1957,5.3,129
11492,Titanic,Romantic,Fantasy,1962,9.0,125
11493,Titanic,Exciting,Horror,2008,3.3,162
11494,Titanic,Happy,Sci-Fi,1989,1.7,141
11495,Inception,Scary,Sci-Fi,2003,8.4,113
11496,Titanic,Romantic,Fantasy,2015,5.5,139
11497,Titanic,Happy,Thriller,1996,8.4,154
11498,The Shawshank Redemption,Happy,Drama,1963,9.4,83
11499,Titanic,Scary,Fantasy,1968,8.9,121
11500,My Fault,Romantic,Thriller,2013,10.0,89
11501,Inception,Scary,Sci-Fi,1980,4.2,94
11502,Avengers: Endgame,Adventurous,Thriller,1973,8.8,90
11503,Avengers: Endgame,Exciting,Fantasy,1970,1.5,140
11504,The Godfather,Scary,Comedy,1958,2.5,100
11505,Inception,Adventurous,Sci-Fi,1994,2.5,128
11506,Inception,Mysterious,Romance,2008,2.5,83
11507,The Godfather,Exciting,Comedy,2023,4.3,160
11508,Avengers: Endgame,Happy,Drama,1960,9.1,133
11509,The Shawshank Redemption,Scary,Mystery,1971,2.9,87
11510,The Godfather,Happy,Fantasy,1982,1.8,116
11511,Inception,Happy,Drama,1961,4.3,157
11512,Inception,Happy,Fantasy,2001,3.9,75
11513,The Godfather,Relaxed,Comedy,1975,7.6,179
11514,Titanic,Relaxed,Comedy,1999,3.1,100
11515,Inception,Scary,Romance,1963,9.3,138
11516,The Godfather,Sad,Sci-Fi,1967,4.8,116
11517,The Shawshank Redemption,Relaxed,Thriller,1990,6.2,168
11518,Avengers: Endgame,Sad,Comedy,1995,7.7,115
11519,The Shawshank Redemption,Happy,Romance,1963,5.9,97
11520,Inception,Relaxed,Romance,2021,4.0,178
11521,The Shawshank Redemption,Mysterious,Horror,1964,2.5,98
11522,Inception,Mysterious,Thriller,2016,9.6,163
11523,Titanic,Happy,Sci-Fi,1996,2.6,98
11524,The Shawshank Redemption,Mysterious,Horror,2009,1.5,116
11525,The Godfather,Happy,Drama,2006,1.2,106
11526,Avengers: Endgame,Scary,Mystery,1971,3.0,99
11527,The Notebook,Romantic,Drama,1955,2.4,96
11528,The Godfather,Mysterious,Mystery,1957,3.7,116
11529,Titanic,Mysterious,Comedy,1965,1.3,154
11530,Titanic,Scary,Comedy,1987,5.8,97
11531,My Fault,Romantic,Sci-Fi,1987,3.9,135
11532,My Fault,Romantic,Romance,1989,3.1,93
11533,Avengers: Endgame,Mysterious,Mystery,1992,2.9,178
11534,Avengers: Endgame,Mysterious,Sci-Fi,1998,8.7,79
11535,Titanic,Exciting,Romance,1966,3.1,147
11536,Avengers: Endgame,Adventurous,Drama,1968,2.6,131
11537,Avengers: Endgame,Mysterious,Mystery,1952,9.3,124
11538,Titanic,Relaxed,Thriller,2022,7.4,124
11539,The Shawshank Redemption,Happy,Drama,1995,8.7,94
11540,The Godfather,Sad,Horror,1978,8.4,132
11541,Avengers: Endgame,Adventurous,Sci-Fi,1956,6.7,159
11542,Kabir Singh,Romantic,Romance,1952,6.6,139
11543,Titanic,Sad,Action,1996,5.6,176
11544,Avengers: Endgame,Adventurous,Sci-Fi,1965,2.8,138
11545,Titanic,Happy,Comedy,1965,8.5,118
11546,The Godfather,Exciting,Comedy,1986,4.4,94
11547,The Notebook,Romantic,Sci-Fi,1990,6.2,127
11548,Titanic,Adventurous,Mystery,1971,5.7,91
11549,Avengers: Endgame,Adventurous,Thriller,2015,7.4,129
11550,The Notebook,Romantic,Thriller,1964,8.9,175
11551,Titanic,Happy,Comedy,1965,8.2,108
11552,The Godfather,Relaxed,Sci-Fi,2023,7.3,121
11553,The Godfather,Adventurous,Drama,1995,9.5,102
11554,The Shawshank Redemption,Sad,Sci-Fi,2009,2.9,91
11555,Titanic,Mysterious,Thriller,1994,3.1,75
11556,The Shawshank Redemption,Sad,Sci-Fi,2009,8.0,144
11557,Inception,Sad,Romance,2004,2.3,111
11558,Titanic,Romantic,Romance,2022,2.9,97
11559,Kabir Singh,Romantic,Fantasy,1950,7.5,104
11560,The Shawshank Redemption,Sad,Sci-Fi,1991,8.8,113
11561,The Shawshank Redemption,Happy,Mystery,1950,4.3,155
11562,The Shawshank Redemption,Mysterious,Horror,1972,6.9,109
11563,Titanic,Exciting,Mystery,1988,7.6,90
11564,Inception,Scary,Sci-Fi,1979,4.8,141
11565,Avengers: Endgame,Happy,Horror,1998,2.2,114
11566,Titanic,Mysterious,Horror,2005,5.5,120
11567,The Shawshank Redemption,Mysterious,Mystery,1964,5.3,179
11568,Inception,Exciting,Mystery,2012,2.7,119
11569,Inception,Mysterious,Fantasy,1961,9.8,90
11570,Titanic,Exciting,Action,1953,3.9,147
11571,The Godfather,Happy,Comedy,1990,2.2,140
11572,The Shawshank Redemption,Adventurous,Horror,2012,9.7,88
11573,The Godfather,Scary,Mystery,1999,8.8,167
11574,Inception,Exciting,Action,1970,6.3,84
11575,Inception,Happy,Mystery,2009,5.3,143
11576,The Godfather,Scary,Drama,1994,7.5,116
11577,Titanic,Happy,Fantasy,1982,9.5,147
11578,Avengers: Endgame,Scary,Mystery,1987,6.6,168
11579,The Godfather,Exciting,Mystery,1982,6.5,136
11580,Inception,Adventurous,Horror,1962,7.9,85
11581,Titanic,Adventurous,Drama,1959,9.7,153
11582,The Shawshank Redemption,Scary,Fantasy,2004,4.4,86
11583,Avengers: Endgame,Mysterious,Horror,2020,8.3,162
11584,Avengers: Endgame,Happy,Mystery,1984,4.7,161
11585,The Godfather,Sad,Action,2006,9.0,80
11586,Avengers: Endgame,Relaxed,Horror,2018,4.8,165
11587,Inception,Relaxed,Drama,1966,5.8,132
11588,Titanic,Adventurous,Drama,2007,3.5,145
11589,Titanic,Relaxed,Fantasy,1990,2.3,94
11590,Titanic,Sad,Horror,1982,6.6,170
11591,Titanic,Happy,Sci-Fi,1958,8.2,178
11592,The Godfather,Happy,Mystery,1974,5.2,147
11593,Titanic,Relaxed,Drama,1985,1.6,179
11594,Inception,Sad,Horror,2015,4.1,147
11595,A Walk to Remember,Romantic,Mystery,1984,3.3,106
11596,Avengers: Endgame,Happy,Sci-Fi,2004,9.8,163
11597,Titanic,Adventurous,Romance,1976,9.6,148
11598,Titanic,Mysterious,Horror,1969,6.9,108
11599,Avengers: Endgame,Relaxed,Thriller,1950,3.3,87
11600,Titanic,Happy,Comedy,1999,1.5,117
11601,The Shawshank Redemption,Exciting,Horror,2001,6.6,127
11602,The Shawshank Redemption,Adventurous,Fantasy,1962,6.1,130
11603,Inception,Sad,Mystery,1983,6.5,122
11604,Titanic,Romantic,Mystery,1974,6.2,79
11605,Avengers: Endgame,Relaxed,Horror,2008,8.0,137
11606,The Notebook,Romantic,Thriller,2009,2.2,120
11607,The Godfather,Relaxed,Drama,1980,4.6,114
11608,Inception,Happy,Mystery,2013,5.5,128
11609,Titanic,Scary,Fantasy,2017,2.4,166
11610,The Shawshank Redemption,Adventurous,Thriller,2024,5.0,175
11611,Kabir Singh,Romantic,Mystery,1952,1.6,98
11612,Titanic,Adventurous,Thriller,1990,9.5,94
11613,The Godfather,Exciting,Fantasy,1995,7.1,178
11614,The Notebook,Romantic,Comedy,1977,3.4,133
11615,The Godfather,Relaxed,Comedy,1957,9.6,94
11616,Titanic,Adventurous,Sci-Fi,1958,8.0,146
11617,Inception,Scary,Thriller,1958,7.7,96
11618,Titanic,Happy,Drama,2012,8.8,92
11619,Titanic,Exciting,Action,1950,1.8,165
11620,The Godfather,Exciting,Romance,1969,4.1,92
11621,Titanic,Happy,Sci-Fi,1997,4.6,108
11622,The Shawshank Redemption,Exciting,Sci-Fi,1993,5.2,98
11623,Avengers: Endgame,Adventurous,Sci-Fi,2008,3.3,120
11624,Titanic,Exciting,Drama,1982,8.8,127
11625,Titanic,Sad,Horror,2006,6.7,153
11626,Avengers: Endgame,Mysterious,Action,2014,9.1,112
11627,Titanic,Exciting,Mystery,1983,7.1,94
11628,Avengers: Endgame,Exciting,Mystery,1976,6.9,168
11629,Avengers: Endgame,Exciting,Action,2018,9.8,170
11630,Avengers: Endgame,Scary,Romance,1991,6.9,152
11631,Titanic,Mysterious,Comedy,2006,8.7,126
11632,Inception,Relaxed,Drama,1985,4.1,114
11633,Titanic,Romantic,Romance,1961,3.3,141
11634,The Shawshank Redemption,Scary,Action,1980,7.1,143
11635,The Shawshank Redemption,Adventurous,Mystery,2003,9.9,151
11636,Inception,Relaxed,Romance,1980,3.8,144
11637,The Shawshank Redemption,Adventurous,Action,2014,7.3,92
11638,The Godfather,Sad,Fantasy,1989,9.0,152
11639,The Godfather,Mysterious,Action,2012,5.0,180
11640,Titanic,Scary,Romance,1965,5.9,77
11641,Avengers: Endgame,Sad,Horror,2002,5.9,82
11642,The Godfather,Mysterious,Sci-Fi,2001,7.7,99
11643,The Godfather,Scary,Thriller,1980,4.6,131
11644,The Godfather,Mysterious,Action,2010,6.9,110
11645,The Shawshank Redemption,Happy,Sci-Fi,1997,6.7,113
11646,Titanic,Romantic,Romance,2011,6.6,82
11647,Avengers: Endgame,Scary,Sci-Fi,2008,4.1,175
11648,The Shawshank Redemption,Sad,Drama,2005,7.7,86
11649,Avengers: Endgame,Happy,Thriller,1957,3.4,149
11650,The Shawshank Redemption,Happy,Sci-Fi,2016,1.2,100
11651,Titanic,Scary,Comedy,1998,6.2,155
11652,Avengers: Endgame,Sad,Romance,2002,3.8,96
11653,Avengers: Endgame,Relaxed,Fantasy,1964,7.7,101
11654,My Fault,Romantic,Romance,1988,3.0,110
11655,Inception,Scary,Comedy,2000,3.2,133
11656,Titanic,Relaxed,Thriller,2014,9.7,94
11657,A Walk to Remember,Romantic,Sci-Fi,2006,6.0,129
11658,The Shawshank Redemption,Mysterious,Sci-Fi,1956,2.2,108
11659,Inception,Exciting,Action,2013,6.5,140
11660,The Godfather,Mysterious,Horror,2018,2.3,104
11661,Avengers: Endgame,Relaxed,Romance,2021,5.7,169
11662,Titanic,Adventurous,Sci-Fi,1982,7.5,92
11663,The Shawshank Redemption,Exciting,Comedy,2009,6.0,131
11664,Titanic,Happy,Fantasy,2000,7.8,131
11665,Avengers: Endgame,Adventurous,Romance,2022,3.9,175
11666,The Godfather,Happy,Comedy,2010,8.8,89
11667,The Godfather,Sad,Drama,1973,7.0,121
11668,Avengers: Endgame,Happy,Fantasy,1967,6.7,144
11669,Avengers: Endgame,Sad,Comedy,2023,4.4,91
11670,The Godfather,Adventurous,Mystery,2003,3.0,146
11671,The Godfather,Scary,Mystery,2007,7.1,146
11672,The Godfather,Adventurous,Sci-Fi,1952,9.2,88
11673,The Shawshank Redemption,Relaxed,Comedy,1973,1.7,142
11674,The Shawshank Redemption,Relaxed,Drama,1955,4.2,78
11675,The Shawshank Redemption,Exciting,Mystery,1962,3.0,89
11676,Inception,Relaxed,Comedy,1978,5.3,174
11677,The Godfather,Relaxed,Sci-Fi,2012,6.1,113
11678,The Godfather,Adventurous,Drama,2017,9.0,175
11679,Titanic,Exciting,Sci-Fi,2009,2.3,156
11680,Inception,Mysterious,Drama,2020,7.4,160
11681,The Godfather,Scary,Sci-Fi,2014,2.6,154
11682,The Shawshank Redemption,Exciting,Comedy,2022,2.6,140
11683,Kabir Singh,Romantic,Action,2010,9.1,139
11684,The Shawshank Redemption,Happy,Drama,1974,1.3,147
11685,The Godfather,Adventurous,Drama,1954,1.3,163
11686,Titanic,Adventurous,Action,1961,2.1,120
11687,Avengers: Endgame,Mysterious,Action,2014,5.9,160
11688,The Godfather,Happy,Horror,1964,3.4,114
11689,Inception,Exciting,Action,1962,8.4,156
11690,Inception,Scary,Thriller,2015,9.2,91
11691,The Godfather,Happy,Mystery,1985,8.2,129
11692,The Godfather,Sad,Drama,1997,9.7,93
11693,Avengers: Endgame,Mysterious,Fantasy,1977,2.0,87
11694,Titanic,Exciting,Thriller,1984,8.5,97
11695,My Fault,Romantic,Horror,1998,4.4,161
11696,The Shawshank Redemption,Sad,Action,1982,6.7,152
11697,The Godfather,Sad,Fantasy,2019,8.7,142
11698,Titanic,Happy,Romance,1985,1.1,170
11699,The Godfather,Adventurous,Action,1952,2.3,96
11700,Avengers: Endgame,Happy,Mystery,1952,4.8,138
11701,Inception,Mysterious,Mystery,1963,7.2,136
11702,Avengers: Endgame,Adventurous,Sci-Fi,1995,1.9,147
11703,The Godfather,Relaxed,Mystery,1999,1.3,157
11704,The Godfather,Relaxed,Fantasy,1981,7.8,93
11705,The Godfather,Mysterious,Comedy,1986,5.5,125
11706,Titanic,Sad,Thriller,1994,5.9,107
11707,Titanic,Relaxed,Sci-Fi,1959,2.5,143
11708,The Shawshank Redemption,Happy,Comedy,1975,5.8,144
11709,Inception,Happy,Horror,2021,8.1,123
11710,Titanic,Relaxed,Sci-Fi,2024,5.3,86
11711,Avengers: Endgame,Exciting,Horror,2010,1.4,89
11712,The Shawshank Redemption,Scary,Fantasy,2011,3.3,131
11713,Avengers: Endgame,Sad,Mystery,1954,1.8,100
11714,Titanic,Relaxed,Thriller,1958,9.6,136
11715,Titanic,Relaxed,Thriller,2010,1.3,94
11716,Inception,Exciting,Romance,1998,4.3,128
11717,Avengers: Endgame,Happy,Romance,1966,2.3,132
11718,The Godfather,Scary,Mystery,1998,4.3,103
11719,The Godfather,Scary,Mystery,1997,5.7,129
11720,Avengers: Endgame,Sad,Mystery,1996,9.7,85
11721,Avengers: Endgame,Scary,Action,1995,3.2,138
11722,Inception,Mysterious,Mystery,1991,6.3,91
11723,Avengers: Endgame,Scary,Thriller,2015,5.8,156
11724,Titanic,Adventurous,Romance,1961,7.2,119
11725,The Shawshank Redemption,Mysterious,Mystery,1973,3.2,159
11726,Avengers: Endgame,Happy,Drama,2011,3.8,176
11727,Inception,Relaxed,Mystery,1997,4.4,125
11728,Titanic,Adventurous,Drama,2001,6.5,105
11729,Titanic,Sad,Romance,2001,3.7,114
11730,Titanic,Mysterious,Comedy,1963,5.3,79
11731,Titanic,Scary,Mystery,2019,7.6,114
11732,Avengers: Endgame,Exciting,Mystery,2008,4.3,162
11733,The Godfather,Relaxed,Thriller,1999,6.2,163
11734,Avengers: Endgame,Mysterious,Mystery,1996,1.6,175
11735,Avengers: Endgame,Relaxed,Drama,1951,7.0,81
11736,Titanic,Mysterious,Thriller,1971,5.6,103
11737,The Shawshank Redemption,Scary,Thriller,2001,2.8,176
11738,Inception,Relaxed,Romance,1998,2.2,113
11739,Titanic,Sad,Romance,2004,4.9,136
11740,Avengers: Endgame,Sad,Romance,2000,7.0,80
11741,Titanic,Scary,Drama,1977,5.9,155
11742,Titanic,Relaxed,Thriller,2002,8.1,142
11743,Titanic,Adventurous,Comedy,2009,2.8,123
11744,Avengers: Endgame,Relaxed,Comedy,1970,1.6,171
11745,Kabir Singh,Romantic,Drama,2019,5.6,118
11746,The Shawshank Redemption,Adventurous,Sci-Fi,1959,8.7,124
11747,The Shawshank Redemption,Mysterious,Fantasy,1960,7.0,106
11748,Avengers: Endgame,Adventurous,Comedy,2003,8.8,148
11749,Titanic,Relaxed,Mystery,2017,3.7,161
11750,Inception,Happy,Comedy,1993,8.8,75
11751,Titanic,Scary,Comedy,1954,5.8,147
11752,Inception,Exciting,Sci-Fi,1954,5.9,118
11753,Titanic,Exciting,Comedy,2000,4.8,157
11754,The Godfather,Scary,Romance,1989,2.4,152
11755,Avengers: Endgame,Exciting,Horror,2006,4.9,92
11756,Inception,Exciting,Thriller,1958,7.4,111
11757,Titanic,Adventurous,Action,1959,5.1,163
11758,The Shawshank Redemption,Happy,Action,1973,8.8,99
11759,The Shawshank Redemption,Relaxed,Mystery,1959,10.0,178
11760,A Walk to Remember,Romantic,Mystery,1975,4.6,117
11761,Avengers: Endgame,Relaxed,Romance,2022,7.0,120
11762,Avengers: Endgame,Scary,Thriller,1971,8.7,160
11763,Avengers: Endgame,Scary,Romance,2010,3.2,153
11764,Inception,Adventurous,Comedy,1961,1.8,164
11765,The Shawshank Redemption,Sad,Drama,1995,3.1,153
11766,Avengers: Endgame,Mysterious,Mystery,1987,4.4,81
11767,Avengers: Endgame,Scary,Action,1965,4.8,112
11768,Inception,Adventurous,Comedy,1959,3.0,88
11769,The Shawshank Redemption,Exciting,Fantasy,2009,6.7,116
11770,Inception,Adventurous,Romance,1977,4.2,91
11771,The Shawshank Redemption,Adventurous,Mystery,1955,8.8,119
11772,Inception,Exciting,Comedy,2010,4.3,154
11773,A Walk to Remember,Romantic,Mystery,2004,6.0,103
11774,Avengers: Endgame,Sad,Mystery,1978,1.2,143
11775,The Godfather,Mysterious,Sci-Fi,1956,8.4,158
11776,Avengers: Endgame,Sad,Fantasy,1984,9.5,178
11777,Titanic,Scary,Thriller,1991,8.6,153
11778,Titanic,Happy,Mystery,2009,2.5,119
11779,The Shawshank Redemption,Sad,Comedy,1981,4.9,111
11780,The Godfather,Adventurous,Drama,2002,5.2,175
11781,Avengers: Endgame,Exciting,Thriller,1987,6.3,128
11782,Inception,Relaxed,Romance,1999,7.4,120
11783,The Godfather,Scary,Romance,1978,1.5,151
11784,The Godfather,Mysterious,Thriller,1951,5.3,156
11785,The Shawshank Redemption,Exciting,Horror,2015,1.2,101
11786,The Shawshank Redemption,Adventurous,Sci-Fi,1993,5.5,145
11787,Titanic,Adventurous,Horror,1956,2.1,177
11788,A Walk to Remember,Romantic,Fantasy,2011,3.5,124
11789,Avengers: Endgame,Mysterious,Romance,2013,7.3,110
11790,Inception,Adventurous,Romance,2023,3.0,134
11791,The Shawshank Redemption,Happy,Horror,1985,5.3,131
11792,Titanic,Mysterious,Thriller,2001,5.0,75
11793,Inception,Exciting,Sci-Fi,2020,4.8,129
11794,Titanic,Scary,Action,1990,3.8,151
11795,Kabir Singh,Romantic,Horror,1983,4.5,128
11796,Avengers: Endgame,Sad,Mystery,1970,9.7,162
11797,The Shawshank Redemption,Sad,Romance,1956,7.7,92
11798,Titanic,Romantic,Fantasy,1987,4.0,148
11799,Kabir Singh,Romantic,Comedy,1958,6.7,110
11800,Inception,Relaxed,Action,2007,5.2,85
11801,The Godfather,Mysterious,Fantasy,2023,8.9,173
11802,The Godfather,Relaxed,Romance,1977,4.8,156
11803,Titanic,Exciting,Mystery,1957,5.8,84
11804,Inception,Adventurous,Romance,1959,7.0,176
11805,Inception,Relaxed,Horror,1995,6.5,96
11806,Titanic,Adventurous,Thriller,1984,6.4,171
11807,Kabir Singh,Romantic,Horror,1999,7.3,109
11808,The Godfather,Relaxed,Drama,1951,7.4,83
11809,Inception,Relaxed,Action,1982,9.9,164
11810,Titanic,Relaxed,Fantasy,1975,2.5,152
11811,The Godfather,Relaxed,Drama,2005,1.5,79
11812,The Godfather,Exciting,Drama,1972,6.3,128
11813,The Godfather,Sad,Mystery,1950,7.0,86
11814,Avengers: Endgame,Mysterious,Comedy,1966,4.5,111
11815,The Notebook,Romantic,Horror,1971,9.6,93
11816,Inception,Relaxed,Mystery,1981,1.8,146
11817,Titanic,Romantic,Horror,1955,5.5,171
11818,The Shawshank Redemption,Exciting,Drama,1954,1.4,158
11819,Titanic,Mysterious,Drama,1991,1.1,160
11820,Inception,Mysterious,Action,2024,2.3,141
11821,The Shawshank Redemption,Mysterious,Romance,1964,8.6,138
11822,Inception,Happy,Action,1953,4.0,173
11823,Inception,Relaxed,Action,2007,3.3,133
11824,Titanic,Sad,Romance,1996,9.7,158
11825,The Shawshank Redemption,Scary,Sci-Fi,1972,7.2,163
11826,The Godfather,Happy,Comedy,2007,6.0,79
11827,Titanic,Romantic,Comedy,1978,1.4,156
11828,Avengers: Endgame,Happy,Horror,1960,8.4,144
11829,Avengers: Endgame,Scary,Sci-Fi,2005,7.1,140
11830,The Godfather,Scary,Horror,1982,2.3,109
11831,The Godfather,Adventurous,Thriller,1996,8.5,84
11832,Inception,Relaxed,Sci-Fi,1977,5.9,92
11833,Titanic,Mysterious,Fantasy,1993,5.8,102
11834,The Godfather,Scary,Action,1961,5.3,133
11835,The Shawshank Redemption,Relaxed,Drama,1973,9.4,94
11836,The Godfather,Happy,Mystery,2016,3.6,93
11837,The Shawshank Redemption,Happy,Fantasy,1980,3.2,115
11838,Avengers: Endgame,Scary,Drama,1958,1.7,169
11839,The Shawshank Redemption,Sad,Mystery,1986,2.1,172
11840,Inception,Exciting,Romance,1964,7.6,81
11841,Titanic,Adventurous,Romance,1960,7.4,122
11842,Avengers: Endgame,Relaxed,Sci-Fi,1994,9.0,173
11843,Inception,Sad,Thriller,1957,2.6,155
11844,Inception,Exciting,Action,1960,6.7,125
11845,The Notebook,Romantic,Comedy,1990,8.4,156
11846,Avengers: Endgame,Adventurous,Fantasy,1965,9.1,175
11847,The Godfather,Sad,Fantasy,2012,8.9,89
11848,Inception,Scary,Comedy,2013,2.0,81
11849,Avengers: Endgame,Scary,Action,1970,8.1,113
11850,Avengers: Endgame,Adventurous,Horror,2005,2.8,103
11851,Titanic,Adventurous,Thriller,1978,1.0,154
11852,My Fault,Romantic,Sci-Fi,1971,4.9,167
11853,Inception,Scary,Romance,1964,1.8,117
11854,Avengers: Endgame,Scary,Horror,1985,1.7,157
11855,Kabir Singh,Romantic,Fantasy,2022,2.7,147
11856,Inception,Scary,Romance,1955,8.8,163
11857,Titanic,Mysterious,Comedy,1985,9.2,89
11858,The Shawshank Redemption,Happy,Mystery,1963,2.3,152
11859,The Shawshank Redemption,Adventurous,Thriller,2015,9.2,122
11860,The Shawshank Redemption,Sad,Thriller,1964,2.4,177
11861,Titanic,Mysterious,Sci-Fi,1966,7.5,112
11862,My Fault,Romantic,Thriller,1969,4.0,128
11863,The Shawshank Redemption,Happy,Fantasy,2018,7.0,79
11864,The Shawshank Redemption,Relaxed,Drama,2005,2.5,84
11865,The Shawshank Redemption,Exciting,Horror,2000,3.6,135
11866,Inception,Happy,Mystery,1985,6.0,87
11867,The Godfather,Adventurous,Action,1998,5.1,158
11868,Inception,Exciting,Horror,2003,5.5,93
11869,The Shawshank Redemption,Scary,Mystery,1960,7.5,151
11870,Avengers: Endgame,Adventurous,Drama,1959,6.1,133
11871,Avengers: Endgame,Scary,Mystery,1987,1.9,141
11872,Titanic,Mysterious,Mystery,2003,9.6,177
11873,Inception,Scary,Thriller,1961,9.3,154
11874,The Shawshank Redemption,Mysterious,Horror,1966,2.9,143
11875,Titanic,Sad,Horror,2009,4.5,136
11876,Avengers: Endgame,Happy,Thriller,2011,8.5,97
11877,Avengers: Endgame,Relaxed,Sci-Fi,1990,1.5,136
11878,Inception,Happy,Action,2004,2.0,91
11879,Avengers: Endgame,Scary,Sci-Fi,2023,3.8,165
11880,Inception,Happy,Drama,2007,1.5,167
11881,The Shawshank Redemption,Happy,Fantasy,1996,9.8,106
11882,Inception,Exciting,Drama,1982,2.5,179
11883,The Godfather,Mysterious,Romance,1985,5.5,81
11884,Inception,Happy,Thriller,2014,6.3,120
11885,Inception,Sad,Horror,1991,3.6,164
11886,Titanic,Happy,Horror,1957,9.0,174
11887,The Godfather,Happy,Mystery,1977,8.4,154
11888,The Shawshank Redemption,Sad,Sci-Fi,1958,8.5,148
11889,Inception,Adventurous,Thriller,1982,2.4,134
11890,Titanic,Adventurous,Romance,1967,1.6,165
11891,Avengers: Endgame,Mysterious,Thriller,2019,1.1,91
11892,The Shawshank Redemption,Exciting,Horror,1980,1.9,104
11893,The Notebook,Romantic,Mystery,1959,2.6,153
11894,The Shawshank Redemption,Mysterious,Mystery,1986,6.3,152
11895,The Shawshank Redemption,Exciting,Fantasy,2022,1.5,167
11896,Avengers: Endgame,Sad,Comedy,1958,6.1,90
11897,Titanic,Exciting,Drama,2005,3.8,95
11898,The Shawshank Redemption,Exciting,Thriller,1986,7.2,94
11899,Titanic,Happy,Comedy,1985,1.7,166
11900,Titanic,Adventurous,Comedy,1984,1.3,169
11901,Titanic,Mysterious,Comedy,2020,7.4,141
11902,Inception,Scary,Horror,2013,2.2,108
11903,Titanic,Mysterious,Romance,1995,2.0,139
11904,Inception,Adventurous,Comedy,2019,6.4,122
11905,The Godfather,Sad,Action,2019,9.7,135
11906,The Shawshank Redemption,Relaxed,Thriller,2013,7.5,166
11907,Kabir Singh,Romantic,Mystery,1963,6.8,103
11908,Inception,Mysterious,Fantasy,2021,4.4,98
11909,Titanic,Romantic,Romance,2023,4.4,155
11910,Titanic,Romantic,Horror,1967,9.4,128
11911,The Godfather,Exciting,Fantasy,1958,5.9,158
11912,Inception,Adventurous,Drama,1983,9.5,146
11913,Avengers: Endgame,Relaxed,Comedy,1951,8.6,117
11914,The Godfather,Happy,Thriller,2011,8.9,100
11915,Titanic,Exciting,Fantasy,2019,8.4,103
11916,The Godfather,Mysterious,Mystery,1980,2.0,83
11917,The Godfather,Sad,Romance,1981,4.9,131
11918,The Godfather,Sad,Horror,1953,4.9,104
11919,Avengers: Endgame,Exciting,Action,1977,6.7,94
11920,Inception,Mysterious,Horror,1978,5.9,122
11921,The Shawshank Redemption,Exciting,Drama,1999,3.8,100
11922,The Shawshank Redemption,Scary,Action,1971,6.1,141
11923,The Notebook,Romantic,Romance,2005,7.3,104
11924,Inception,Scary,Sci-Fi,2016,6.2,173
11925,Titanic,Mysterious,Romance,1952,6.4,176
11926,Avengers: Endgame,Scary,Romance,1980,6.4,114
11927,Avengers: Endgame,Scary,Sci-Fi,1962,5.8,104
11928,The Shawshank Redemption,Scary,Romance,2003,7.1,176
11929,Inception,Scary,Drama,2018,4.7,133
11930,The Shawshank Redemption,Adventurous,Fantasy,2007,3.1,116
11931,The Shawshank Redemption,Sad,Comedy,1984,1.5,84
11932,Kabir Singh,Romantic,Thriller,1968,9.8,76
11933,Kabir Singh,Romantic,Drama,2018,6.1,162
11934,Avengers: Endgame,Exciting,Drama,1979,8.9,174
11935,Titanic,Scary,Action,1970,9.6,162
11936,The Shawshank Redemption,Sad,Comedy,1998,7.8,148
11937,Titanic,Scary,Mystery,1957,2.4,107
11938,My Fault,Romantic,Fantasy,1969,1.2,180
11939,A Walk to Remember,Romantic,Fantasy,2003,10.0,140
11940,Avengers: Endgame,Adventurous,Drama,2009,9.3,138
11941,Avengers: Endgame,Scary,Action,2015,8.6,174
11942,The Shawshank Redemption,Sad,Action,1956,3.9,124
11943,Titanic,Scary,Thriller,1989,9.8,178
11944,A Walk to Remember,Romantic,Comedy,2018,4.4,80
11945,Titanic,Adventurous,Action,2018,3.9,165
11946,Inception,Mysterious,Drama,1982,4.5,100
11947,Avengers: Endgame,Exciting,Romance,2020,5.6,171
11948,Titanic,Romantic,Sci-Fi,2022,9.3,180
11949,Titanic,Relaxed,Comedy,2006,8.0,88
11950,Titanic,Exciting,Comedy,2007,7.7,100
11951,Avengers: Endgame,Relaxed,Thriller,1954,1.7,96
11952,Avengers: Endgame,Relaxed,Drama,1973,8.8,166
11953,The Godfather,Relaxed,Romance,2015,7.2,168
11954,The Shawshank Redemption,Adventurous,Sci-Fi,1959,5.5,95
11955,Inception,Sad,Horror,2023,2.5,118
11956,Avengers: Endgame,Happy,Sci-Fi,2003,1.5,76
11957,Titanic,Happy,Romance,1969,8.7,108
11958,Inception,Relaxed,Action,1980,4.1,143
11959,Inception,Mysterious,Horror,1979,7.5,135
11960,The Shawshank Redemption,Adventurous,Romance,2014,3.1,152
11961,Titanic,Relaxed,Action,2018,2.0,155
11962,Titanic,Mysterious,Action,1990,3.4,116
